Australian Bureau of Statistics

"2016 Census - Counting Employed Persons, Place of Work (POW)"
"STATE (UR) by LGA (POW)"
"Counting: Persons Aged 15 Years and Over Place of Work"

Filters:
"Default Summation","Persons Aged 15 Years and Over Place of Work"

"Counting","STATE (UR)","LGA (POW)","Count",
"Persons Aged 15 Years and Over Place of Work","Tasmania","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Darebin (C)",13
"Persons Aged 15 Years and Over Place of Work","Tasmania","East Gippsland (S)",3
"Persons Aged 15 Years and Over Place of Work","Tasmania","Frankston (C)",10
"Persons Aged 15 Years and Over Place of Work","Tasmania","Gannawarra (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Glen Eira (C)",8
"Persons Aged 15 Years and Over Place of Work","Tasmania","Glenelg (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Greater Bendigo (C)",11
"Persons Aged 15 Years and Over Place of Work","Tasmania","Greater Dandenong (C)",19
"Persons Aged 15 Years and Over Place of Work","Tasmania","Greater Geelong (C)",22
"Persons Aged 15 Years and Over Place of Work","Tasmania","Greater Shepparton (C)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Hepburn (S)",3
"Persons Aged 15 Years and Over Place of Work","Tasmania","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Hobsons Bay (C)",12
"Persons Aged 15 Years and Over Place of Work","Tasmania","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Hume (C)",40
"Persons Aged 15 Years and Over Place of Work","Tasmania","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Kingston (C)",16
"Persons Aged 15 Years and Over Place of Work","Tasmania","Knox (C)",6
"Persons Aged 15 Years and Over Place of Work","Tasmania","Latrobe (C)",5
"Persons Aged 15 Years and Over Place of Work","Tasmania","Loddon (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Macedon Ranges (S)",5
"Persons Aged 15 Years and Over Place of Work","Tasmania","Manningham (C)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Mansfield (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Maribyrnong (C)",6
"Persons Aged 15 Years and Over Place of Work","Tasmania","Maroondah (C)",8
"Persons Aged 15 Years and Over Place of Work","Tasmania","Melbourne (C)",172
"Persons Aged 15 Years and Over Place of Work","Tasmania","Melton (C)",5
"Persons Aged 15 Years and Over Place of Work","Tasmania","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Mitchell (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Moira (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Monash (C)",32
"Persons Aged 15 Years and Over Place of Work","Tasmania","Moonee Valley (C)",4
"Persons Aged 15 Years and Over Place of Work","Tasmania","Moorabool (S)",3
"Persons Aged 15 Years and Over Place of Work","Tasmania","Moreland (C)",6
"Persons Aged 15 Years and Over Place of Work","Tasmania","Mornington Peninsula (S)",16
"Persons Aged 15 Years and Over Place of Work","Tasmania","Mount Alexander (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Moyne (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Murrindindi (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Nillumbik (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Port Phillip (C)",39
"Persons Aged 15 Years and Over Place of Work","Tasmania","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","South Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Stonnington (C)",11
"Persons Aged 15 Years and Over Place of Work","Tasmania","Strathbogie (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Swan Hill (RC)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Wangaratta (RC)",6
"Persons Aged 15 Years and Over Place of Work","Tasmania","Warrnambool (C)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Wellington (S)",10
"Persons Aged 15 Years and Over Place of Work","Tasmania","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Whitehorse (C)",13
"Persons Aged 15 Years and Over Place of Work","Tasmania","Whittlesea (C)",9
"Persons Aged 15 Years and Over Place of Work","Tasmania","Wodonga (C)",4
"Persons Aged 15 Years and Over Place of Work","Tasmania","Wyndham (C)",15
"Persons Aged 15 Years and Over Place of Work","Tasmania","Yarra (C)",30
"Persons Aged 15 Years and Over Place of Work","Tasmania","Yarra Ranges (S)",8
"Persons Aged 15 Years and Over Place of Work","Tasmania","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Tasmania","Unincorporated Vic",20
"Persons Aged 15 Years and Over Place of Work","Tasmania","No Fixed Address (Vic.)",50
"Persons Aged 15 Years and Over Place of Work","Tasmania","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Alpine (S)",6
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Ararat (RC)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Ballarat (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Banyule (C)",11
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Bass Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Baw Baw (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Bayside (C)",3
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Benalla (RC)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Boroondara (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Brimbank (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Campaspe (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Cardinia (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Casey (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Central Goldfields (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Darebin (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","East Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Frankston (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Gannawarra (S)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Glen Eira (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Glenelg (S)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Greater Bendigo (C)",7
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Greater Dandenong (C)",10
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Greater Geelong (C)",9
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Greater Shepparton (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Hepburn (S)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Hobsons Bay (C)",10
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Hume (C)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Kingston (C)",6
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Knox (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Latrobe (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Loddon (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Macedon Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Manningham (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Mansfield (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Maribyrnong (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Maroondah (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Melbourne (C)",25
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Melton (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Mitchell (S)",12
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Moira (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Monash (C)",6
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Moonee Valley (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Moorabool (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Moreland (C)",9
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Mornington Peninsula (S)",13
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Mount Alexander (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Moyne (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Murrindindi (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Nillumbik (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Port Phillip (C)",6
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","South Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Stonnington (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Strathbogie (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Swan Hill (RC)",3
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Wangaratta (RC)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Warrnambool (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Wellington (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Whitehorse (C)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Whittlesea (C)",3
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Wodonga (C)",5
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Wyndham (C)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Yarra (C)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Yarra Ranges (S)",4
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Unincorporated Vic",0
"Persons Aged 15 Years and Over Place of Work","Northern Territory","No Fixed Address (Vic.)",13
"Persons Aged 15 Years and Over Place of Work","Northern Territory","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Alpine (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Ararat (RC)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Ballarat (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Banyule (C)",11
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Bass Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Baw Baw (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Bayside (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Benalla (RC)",3
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Boroondara (C)",11
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Brimbank (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Campaspe (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Cardinia (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Casey (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Central Goldfields (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Darebin (C)",3
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","East Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Frankston (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Gannawarra (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Glen Eira (C)",4
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Glenelg (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Greater Bendigo (C)",7
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Greater Dandenong (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Greater Geelong (C)",9
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Greater Shepparton (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Hepburn (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Hobsons Bay (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Hume (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Kingston (C)",11
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Knox (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Latrobe (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Loddon (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Macedon Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Manningham (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Mansfield (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Maribyrnong (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Maroondah (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Melbourne (C)",134
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Melton (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Mitchell (S)",10
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Moira (S)",3
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Monash (C)",10
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Moonee Valley (C)",4
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Moorabool (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Moreland (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Mornington Peninsula (S)",20
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Mount Alexander (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Moyne (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Murrindindi (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Nillumbik (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Port Phillip (C)",16
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","South Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Stonnington (C)",5
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Strathbogie (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Swan Hill (RC)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Wangaratta (RC)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Warrnambool (C)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Wellington (S)",12
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Whitehorse (C)",3
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Whittlesea (C)",4
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Wodonga (C)",11
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Wyndham (C)",7
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Yarra (C)",14
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Yarra Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Unincorporated Vic",0
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","No Fixed Address (Vic.)",14
"Persons Aged 15 Years and Over Place of Work","Australian Capital Territory","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Alpine (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Ararat (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Ballarat (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Banyule (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Bass Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Baw Baw (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Bayside (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Benalla (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Boroondara (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Brimbank (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Campaspe (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Cardinia (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Casey (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Central Goldfields (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Darebin (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","East Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Frankston (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Gannawarra (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Glen Eira (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Glenelg (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Greater Bendigo (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Greater Dandenong (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Greater Geelong (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Greater Shepparton (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Hepburn (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Hobsons Bay (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Hume (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Kingston (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Knox (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Latrobe (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Loddon (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Macedon Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Manningham (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Mansfield (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Maribyrnong (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Maroondah (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Melbourne (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Melton (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Mitchell (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Moira (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Monash (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Moonee Valley (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Moorabool (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Moreland (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Mornington Peninsula (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Mount Alexander (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Moyne (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Murrindindi (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Nillumbik (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Port Phillip (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","South Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Stonnington (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Strathbogie (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Swan Hill (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Wangaratta (RC)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Warrnambool (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Wellington (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Whitehorse (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Whittlesea (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Wodonga (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Wyndham (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Yarra (C)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Yarra Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Unincorporated Vic",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","No Fixed Address (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Other Territories","Migratory - Offshore - Shipping (Vic.)",0

"Data Source: Census of Population and Housing, 2016, TableBuilder"

"INFO","Cells in this table have been randomly adjusted to avoid the release of confidential data. No reliance should be placed on small cells."


"Copyright Commonwealth of Australia, 2018, see abs.gov.au/copyright"
"ABS data licensed under Creative Commons, see abs.gov.au/ccby"
